h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
17	aso6_03wk_cb_42	aso6	3	glia	microglia	10	35058	1	2084	0	microglia	aso6	28.524159963489076	35058	1.2316157942692632	#41B6C4	11	4	0.8827089448514783	3-aso6
17	aso6_03wk_cb_42	aso6	3	glia	oligodendrocyte	167	958492	96	143559	30	oligodendrocyte	aso6	100.15733047328511	958492	-0.007563055338588516	#41B6C4	9	6	0.40224667730529995	3-aso6
17	aso6_03wk_cb_42	aso6	3	glia	OPC	19	138550	9	14723	2	OPC	aso6	64.95849873691807	138550	0.5712006362117994	#41B6C4	10	5	0.6100035150390631	3-aso6
17	aso6_03wk_cb_42	aso6	3	neuron	Golgi	38	876155	38	136427	14	Golgi	aso6	43.37132128447592	876155	0.37386379290450256	#41B6C4	4	11	0.7496874346832223	3-aso6
17	aso6_03wk_cb_42	aso6	3	neuron	granule	4626	20944150	2771	1788413	126	granule	aso6	132.30424724803822	20944150	0.3469064189302633	#41B6C4	1	14	0.8724154181305925	3-aso6
17	aso6_03wk_cb_42	aso6	3	neuron	MLI	414	4949439	264	497361	64	MLI	aso6	53.33937846289246	4949439	0.2754288643349712	#41B6C4	3	12	0.40404625432087854	3-aso6
17	aso6_03wk_cb_42	aso6	3	neuron	PLI	30	338899	22	33750	3	PLI	aso6	64.91609594598981	338899	0.2697688891563404	#41B6C4	5	10	0.5157418107049828	3-aso6
17	aso6_03wk_cb_42	aso6	3	neuron	Purkinje	64	3479768	79	1220450	23	Purkinje	aso6	22.702662936149768	3479768	0.1951993970292535	#41B6C4	2	13	0.4252282844761476	3-aso6
17	aso6_03wk_cb_42	aso6	3	neuron	UBC	3	39108	4	2823	0	UBC	aso6	102.28086325048584	39108	0.8194937221562971	#41B6C4	6	9	1.1452888747899987	3-aso6
17	aso6_03wk_cb_42	aso6	3	other	endothelial stalk	28	129100	25	9159	1	endothelial stalk	aso6	193.64833462432222	129100	0.4520955928262694	#41B6C4	12	3	1.2010839490574954	3-aso6
17	aso6_03wk_cb_42	aso6	3	other	fibroblast	38	272557	35	31575	0	fibroblast	aso6	128.41350616568278	272557	0.2412995439030238	#41B6C4	13	2	0.9701250809927808	3-aso6
17	aso6_03wk_cb_42	aso6	3	other	pericyte	7	27198	0	4176	0	pericyte	aso6	0	27198	-1	#41B6C4	14	1	0.24837064568387007	3-aso6
18	aso6_03wk_cb_63	aso6	3	glia	astrocyte	153	1231567	162	123819	5	astrocyte	aso6	131.53973758634325	1231567	-0.07888611206529599	#41B6C4	8	7	0.4250338144297141	3-aso6
18	aso6_03wk_cb_63	aso6	3	glia	Bergmann glia	125	1101631	106	152113	10	Bergmann glia	aso6	96.22096691178807	1101631	0.11388842827492177	#41B6C4	7	8	0.4921917545554126	3-aso6
18	aso6_03wk_cb_63	aso6	3	glia	microglia	16	58876	1	3053	0	microglia	aso6	16.984849514233304	58876	0.3288264575632141	#41B6C4	11	4	0.35788302556677465	3-aso6
18	aso6_03wk_cb_63	aso6	3	glia	oligodendrocyte	213	1583287	215	180142	22	oligodendrocyte	aso6	135.7934474293037	1583287	0.3455473846492368	#41B6C4	9	6	0.5725934568738956	3-aso6
18	aso6_03wk_cb_63	aso6	3	glia	OPC	11	119992	4	12061	4	OPC	aso6	33.33555570371358	119992	-0.19368754899532165	#41B6C4	10	5	0.28388707456112927	3-aso6
18	aso6_03wk_cb_63	aso6	3	neuron	Golgi	32	906151	24	112805	12	Golgi	aso6	26.48565194984059	906151	-0.16101983597209624	#41B6C4	4	11	0.4391200056165373	3-aso6
18	aso6_03wk_cb_63	aso6	3	neuron	granule	3690	19655192	2085	1230630	134	granule	aso6	106.07884166178586	19655192	0.07992204119558192	#41B6C4	1	14	0.6679954283140985	3-aso6
18	aso6_03wk_cb_63	aso6	3	neuron	MLI	228	3014167	147	254242	35	MLI	aso6	48.76969325190011	3014167	0.16616046663365808	#41B6C4	3	12	0.36222333336775425	3-aso6
